,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
31,12410,バークレイズ証券,Barclays Japan,5050,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),5287,165120005,FUT_TOPIX_2012,2020-09-08
32,11714,ＪＰモルガン証券,JPMorgan Japan,4794,11714,ＪＰモルガン証券,JPMorgan Japan,4966,165120005,FUT_TOPIX_2012,2020-09-08
33,11696,みずほ証券,Mizuho Securities,4093,11792,シティグループ証券,Citigroup Japan,2745,165120005,FUT_TOPIX_2012,2020-09-08
34,11635,クレディ・スイス証券,Credit Suisse Japan,4061,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,2537,165120005,FUT_TOPIX_2012,2020-09-08
35,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2500,11635,クレディ・スイス証券,Credit Suisse Japan,1951,165120005,FUT_TOPIX_2012,2020-09-08
36,11792,シティグループ証券,Citigroup Japan,1995,12000,大和証券,Daiwa Securities,1449,165120005,FUT_TOPIX_2012,2020-09-08
37,12000,大和証券,Daiwa Securities,713,12176,ドイツ証券,Deutsche Securities,469,165120005,FUT_TOPIX_2012,2020-09-08
38,12176,ドイツ証券,Deutsche Securities,469,11746,ＵＢＳ証券,UBS Securities Japan,235,165120005,FUT_TOPIX_2012,2020-09-08
39,11746,ＵＢＳ証券,UBS Securities Japan,200,11256,ＳＢＩ証券,SBI SECURITIES,2,165120005,FUT_TOPIX_2012,2020-09-08
40,11256,ＳＢＩ証券,SBI SECURITIES,2,-,-,-,-,165120005,FUT_TOPIX_2012,2020-09-08
43,12400,野村證券,Nomura Securities,29036,12400,野村證券,Nomura Securities,30326,165090018,FUT_NK225_2009,2020-09-08
44,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,9125,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,8910,165090018,FUT_NK225_2009,2020-09-08
45,12000,大和証券,Daiwa Securities,7895,12000,大和証券,Daiwa Securities,7917,165090018,FUT_NK225_2009,2020-09-08
46,12800,モルガンスタンレー,Morgan Stanley MUFG,5222,12800,モルガンスタンレー,Morgan Stanley MUFG,4653,165090018,FUT_NK225_2009,2020-09-08
47,11560,ゴールドマンサックス,Goldman Sachs Japan,4478,11560,ゴールドマンサックス,Goldman Sachs Japan,4047,165090018,FUT_NK225_2009,2020-09-08
48,11696,みずほ証券,Mizuho Securities,2708,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,2254,165090018,FUT_NK225_2009,2020-09-08
49,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2316,11788,ソシエテ・ジェネラル,Societe Generale,1310,165090018,FUT_NK225_2009,2020-09-08
50,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,1994,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,1304,165090018,FUT_NK225_2009,2020-09-08
51,11792,シティグループ証券,Citigroup Japan,1194,11696,みずほ証券,Mizuho Securities,1240,165090018,FUT_NK225_2009,2020-09-08
52,11256,ＳＢＩ証券,SBI SECURITIES,549,12410,バークレイズ証券,Barclays Japan,1205,165090018,FUT_NK225_2009,2020-09-08
53,11714,ＪＰモルガン証券,JPMorgan Japan,543,11792,シティグループ証券,Citigroup Japan,1145,165090018,FUT_NK225_2009,2020-09-08
54,11635,クレディ・スイス証券,Credit Suisse Japan,538,11714,ＪＰモルガン証券,JPMorgan Japan,621,165090018,FUT_NK225_2009,2020-09-08
55,11788,ソシエテ・ジェネラル,Societe Generale,536,11635,クレディ・スイス証券,Credit Suisse Japan,593,165090018,FUT_NK225_2009,2020-09-08
56,12792,メリルリンチ日本証券,Merrill Lynch Japan,511,11256,ＳＢＩ証券,SBI SECURITIES,549,165090018,FUT_NK225_2009,2020-09-08
57,11746,ＵＢＳ証券,UBS Securities Japan,286,11746,ＵＢＳ証券,UBS Securities Japan,516,165090018,FUT_NK225_2009,2020-09-08
58,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),137,12792,メリルリンチ日本証券,Merrill Lynch Japan,411,165090018,FUT_NK225_2009,2020-09-08
59,12410,バークレイズ証券,Barclays Japan,34,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),122,165090018,FUT_NK225_2009,2020-09-08
60,12336,日産証券,Nissan Securities,29,12072,東海東京証券,Tokai Tokyo Sec,8,165090018,FUT_NK225_2009,2020-09-08
63,12400,野村證券,Nomura Securities,29005,12400,野村證券,Nomura Securities,29018,165120018,FUT_NK225_2012,2020-09-08
64,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,8555,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,8555,165120018,FUT_NK225_2012,2020-09-08
65,12000,大和証券,Daiwa Securities,7895,12000,大和証券,Daiwa Securities,7895,165120018,FUT_NK225_2012,2020-09-08
66,12800,モルガンスタンレー,Morgan Stanley MUFG,4591,12800,モルガンスタンレー,Morgan Stanley MUFG,5077,165120018,FUT_NK225_2012,2020-09-08
67,11560,ゴールドマンサックス,Goldman Sachs Japan,3612,11560,ゴールドマンサックス,Goldman Sachs Japan,3612,165120018,FUT_NK225_2012,2020-09-08
68,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,2254,11696,みずほ証券,Mizuho Securities,2540,165120018,FUT_NK225_2012,2020-09-08
69,11696,みずほ証券,Mizuho Securities,1540,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,2254,165120018,FUT_NK225_2012,2020-09-08
70,11792,シティグループ証券,Citigroup Japan,1195,11792,シティグループ証券,Citigroup Japan,1095,165120018,FUT_NK225_2012,2020-09-08
71,11788,ソシエテ・ジェネラル,Societe Generale,1100,12176,ドイツ証券,Deutsche Securities,500,165120018,FUT_NK225_2012,2020-09-08
72,11714,ＪＰモルガン証券,JPMorgan Japan,486,11714,ＪＰモルガン証券,JPMorgan Japan,486,165120018,FUT_NK225_2012,2020-09-08
73,11635,クレディ・スイス証券,Credit Suisse Japan,482,11635,クレディ・スイス証券,Credit Suisse Japan,482,165120018,FUT_NK225_2012,2020-09-08
74,12410,バークレイズ証券,Barclays Japan,386,11788,ソシエテ・ジェネラル,Societe Generale,350,165120018,FUT_NK225_2012,2020-09-08
75,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,350,11256,ＳＢＩ証券,SBI SECURITIES,148,165120018,FUT_NK225_2012,2020-09-08
76,12792,メリルリンチ日本証券,Merrill Lynch Japan,313,12792,メリルリンチ日本証券,Merrill Lynch Japan,100,165120018,FUT_NK225_2012,2020-09-08
77,11746,ＵＢＳ証券,UBS Securities Japan,200,-,-,-,-,165120018,FUT_NK225_2012,2020-09-08
78,11256,ＳＢＩ証券,SBI SECURITIES,148,-,-,-,-,165120018,FUT_NK225_2012,2020-09-08
81,12800,モルガンスタンレー,Morgan Stanley MUFG,48082,12800,モルガンスタンレー,Morgan Stanley MUFG,48082,165090019,FUT_NK225M_2009,2020-09-08
82,11560,ゴールドマンサックス,Goldman Sachs Japan,42125,11560,ゴールドマンサックス,Goldman Sachs Japan,42125,165090019,FUT_NK225M_2009,2020-09-08
83,11256,ＳＢＩ証券,SBI SECURITIES,15171,11256,ＳＢＩ証券,SBI SECURITIES,15171,165090019,FUT_NK225M_2009,2020-09-08
84,12400,野村證券,Nomura Securities,731,12400,野村證券,Nomura Securities,731,165090019,FUT_NK225M_2009,2020-09-08
85,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,683,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,683,165090019,FUT_NK225M_2009,2020-09-08
86,11746,ＵＢＳ証券,UBS Securities Japan,281,11746,ＵＢＳ証券,UBS Securities Japan,281,165090019,FUT_NK225M_2009,2020-09-08
89,11256,ＳＢＩ証券,SBI SECURITIES,355,11256,ＳＢＩ証券,SBI SECURITIES,355,165100019,FUT_NK225M_2010,2020-09-08
92,11256,ＳＢＩ証券,SBI SECURITIES,43,11256,ＳＢＩ証券,SBI SECURITIES,43,165110019,FUT_NK225M_2011,2020-09-08
95,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,300,11746,ＵＢＳ証券,UBS Securities Japan,300,135092218,PUT_NK225_200911_22250,2020-09-08
96,11256,ＳＢＩ証券,SBI SECURITIES,24,11256,ＳＢＩ証券,SBI SECURITIES,24,135092218,PUT_NK225_200911_22250,2020-09-08
99,11256,ＳＢＩ証券,SBI SECURITIES,20,11256,ＳＢＩ証券,SBI SECURITIES,20,135092318,PUT_NK225_200911_22375,2020-09-08
102,12400,野村證券,Nomura Securities,200,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,135092518,PUT_NK225_200911_22500,2020-09-08
103,11256,ＳＢＩ証券,SBI SECURITIES,98,11256,ＳＢＩ証券,SBI SECURITIES,98,135092518,PUT_NK225_200911_22500,2020-09-08
106,11256,ＳＢＩ証券,SBI SECURITIES,9,11256,ＳＢＩ証券,SBI SECURITIES,9,135092618,PUT_NK225_200911_22625,2020-09-08
109,12800,モルガンスタンレー,Morgan Stanley MUFG,750,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,950,135092718,PUT_NK225_200911_22750,2020-09-08
110,11256,ＳＢＩ証券,SBI SECURITIES,222,11256,ＳＢＩ証券,SBI SECURITIES,222,135092718,PUT_NK225_200911_22750,2020-09-08
111,11746,ＵＢＳ証券,UBS Securities Japan,200,-,-,-,-,135092718,PUT_NK225_200911_22750,2020-09-08
114,11256,ＳＢＩ証券,SBI SECURITIES,17,11256,ＳＢＩ証券,SBI SECURITIES,17,135092818,PUT_NK225_200911_22875,2020-09-08
117,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,1000,12800,モルガンスタンレー,Morgan Stanley MUFG,500,135093018,PUT_NK225_200911_23000,2020-09-08
118,11560,ゴールドマンサックス,Goldman Sachs Japan,300,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,450,135093018,PUT_NK225_200911_23000,2020-09-08
119,11746,ＵＢＳ証券,UBS Securities Japan,150,11746,ＵＢＳ証券,UBS Securities Japan,400,135093018,PUT_NK225_200911_23000,2020-09-08
120,11256,ＳＢＩ証券,SBI SECURITIES,80,12400,野村證券,Nomura Securities,100,135093018,PUT_NK225_200911_23000,2020-09-08
121,-,-,-,-,11256,ＳＢＩ証券,SBI SECURITIES,80,135093018,PUT_NK225_200911_23000,2020-09-08
124,11256,ＳＢＩ証券,SBI SECURITIES,9,11256,ＳＢＩ証券,SBI SECURITIES,9,135093118,PUT_NK225_200911_23125,2020-09-08
127,11256,ＳＢＩ証券,SBI SECURITIES,42,11256,ＳＢＩ証券,SBI SECURITIES,42,135093218,PUT_NK225_200911_23250,2020-09-08
130,11256,ＳＢＩ証券,SBI SECURITIES,10,11256,ＳＢＩ証券,SBI SECURITIES,10,135093518,PUT_NK225_200911_23500,2020-09-08
133,12800,モルガンスタンレー,Morgan Stanley MUFG,600,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,700,145094218,CAL_NK225_200911_24250,2020-09-08
134,11696,みずほ証券,Mizuho Securities,100,11256,ＳＢＩ証券,SBI SECURITIES,30,145094218,CAL_NK225_200911_24250,2020-09-08
135,11256,ＳＢＩ証券,SBI SECURITIES,30,-,-,-,-,145094218,CAL_NK225_200911_24250,2020-09-08
138,11256,ＳＢＩ証券,SBI SECURITIES,29,11256,ＳＢＩ証券,SBI SECURITIES,29,145094118,CAL_NK225_200911_24125,2020-09-08
141,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,400,11714,ＪＰモルガン証券,JPMorgan Japan,200,145094018,CAL_NK225_200911_24000,2020-09-08
142,11256,ＳＢＩ証券,SBI SECURITIES,135,11256,ＳＢＩ証券,SBI SECURITIES,135,145094018,CAL_NK225_200911_24000,2020-09-08
143,-,-,-,-,11560,ゴールドマンサックス,Goldman Sachs Japan,100,145094018,CAL_NK225_200911_24000,2020-09-08
144,-,-,-,-,12410,バークレイズ証券,Barclays Japan,100,145094018,CAL_NK225_200911_24000,2020-09-08
147,11714,ＪＰモルガン証券,JPMorgan Japan,200,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,145093818,CAL_NK225_200911_23875,2020-09-08
148,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,11696,みずほ証券,Mizuho Securities,100,145093818,CAL_NK225_200911_23875,2020-09-08
149,11256,ＳＢＩ証券,SBI SECURITIES,17,11256,ＳＢＩ証券,SBI SECURITIES,17,145093818,CAL_NK225_200911_23875,2020-09-08
152,12410,バークレイズ証券,Barclays Japan,500,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,700,145093718,CAL_NK225_200911_23750,2020-09-08
153,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,400,12800,モルガンスタンレー,Morgan Stanley MUFG,400,145093718,CAL_NK225_200911_23750,2020-09-08
154,11714,ＪＰモルガン証券,JPMorgan Japan,200,11256,ＳＢＩ証券,SBI SECURITIES,112,145093718,CAL_NK225_200911_23750,2020-09-08
155,11256,ＳＢＩ証券,SBI SECURITIES,112,-,-,-,-,145093718,CAL_NK225_200911_23750,2020-09-08
158,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12410,バークレイズ証券,Barclays Japan,100,145093618,CAL_NK225_200911_23625,2020-09-08
159,11256,ＳＢＩ証券,SBI SECURITIES,24,11256,ＳＢＩ証券,SBI SECURITIES,24,145093618,CAL_NK225_200911_23625,2020-09-08
162,11746,ＵＢＳ証券,UBS Securities Japan,600,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,700,145093518,CAL_NK225_200911_23500,2020-09-08
163,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,400,12410,バークレイズ証券,Barclays Japan,200,145093518,CAL_NK225_200911_23500,2020-09-08
164,11256,ＳＢＩ証券,SBI SECURITIES,105,11714,ＪＰモルガン証券,JPMorgan Japan,200,145093518,CAL_NK225_200911_23500,2020-09-08
165,12410,バークレイズ証券,Barclays Japan,100,11256,ＳＢＩ証券,SBI SECURITIES,105,145093518,CAL_NK225_200911_23500,2020-09-08
168,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,11560,ゴールドマンサックス,Goldman Sachs Japan,200,145093318,CAL_NK225_200911_23375,2020-09-08
169,11256,ＳＢＩ証券,SBI SECURITIES,17,11256,ＳＢＩ証券,SBI SECURITIES,17,145093318,CAL_NK225_200911_23375,2020-09-08
172,11746,ＵＢＳ証券,UBS Securities Japan,400,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,400,145093218,CAL_NK225_200911_23250,2020-09-08
173,11256,ＳＢＩ証券,SBI SECURITIES,34,11256,ＳＢＩ証券,SBI SECURITIES,34,145093218,CAL_NK225_200911_23250,2020-09-08
176,11256,ＳＢＩ証券,SBI SECURITIES,15,11256,ＳＢＩ証券,SBI SECURITIES,15,145093118,CAL_NK225_200911_23125,2020-09-08
179,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,145093018,CAL_NK225_200911_23000,2020-09-08
