,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
52,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,200.0,135092718,PUT_NK225_200911_22750,2020-09-08
53,11256,ＳＢＩ証券,SBI SECURITIES,60,11256.0,ＳＢＩ証券,SBI SECURITIES,60.0,135092718,PUT_NK225_200911_22750,2020-09-08
56,11256,ＳＢＩ証券,SBI SECURITIES,6,11256.0,ＳＢＩ証券,SBI SECURITIES,6.0,135092818,PUT_NK225_200911_22875,2020-09-08
59,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,135093018,PUT_NK225_200911_23000,2020-09-08
60,11256,ＳＢＩ証券,SBI SECURITIES,31,11256.0,ＳＢＩ証券,SBI SECURITIES,31.0,135093018,PUT_NK225_200911_23000,2020-09-08
63,11256,ＳＢＩ証券,SBI SECURITIES,6,11256.0,ＳＢＩ証券,SBI SECURITIES,6.0,135093118,PUT_NK225_200911_23125,2020-09-08
66,11256,ＳＢＩ証券,SBI SECURITIES,14,11256.0,ＳＢＩ証券,SBI SECURITIES,14.0,135093218,PUT_NK225_200911_23250,2020-09-08
69,11256,ＳＢＩ証券,SBI SECURITIES,1,11256.0,ＳＢＩ証券,SBI SECURITIES,1.0,135093318,PUT_NK225_200911_23375,2020-09-08
72,11256,ＳＢＩ証券,SBI SECURITIES,1,11256.0,ＳＢＩ証券,SBI SECURITIES,1.0,135093518,PUT_NK225_200911_23500,2020-09-08
75,11256,ＳＢＩ証券,SBI SECURITIES,12,11256.0,ＳＢＩ証券,SBI SECURITIES,12.0,145094218,CAL_NK225_200911_24250,2020-09-08
78,11256,ＳＢＩ証券,SBI SECURITIES,23,11256.0,ＳＢＩ証券,SBI SECURITIES,23.0,145094118,CAL_NK225_200911_24125,2020-09-08
81,11256,ＳＢＩ証券,SBI SECURITIES,81,11256.0,ＳＢＩ証券,SBI SECURITIES,81.0,145094018,CAL_NK225_200911_24000,2020-09-08
84,11256,ＳＢＩ証券,SBI SECURITIES,26,11256.0,ＳＢＩ証券,SBI SECURITIES,26.0,145093818,CAL_NK225_200911_23875,2020-09-08
87,12410,バークレイズ証券,Barclays Japan,100,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,145093718,CAL_NK225_200911_23750,2020-09-08
88,11256,ＳＢＩ証券,SBI SECURITIES,40,11256.0,ＳＢＩ証券,SBI SECURITIES,40.0,145093718,CAL_NK225_200911_23750,2020-09-08
91,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12410.0,バークレイズ証券,Barclays Japan,100.0,145093618,CAL_NK225_200911_23625,2020-09-08
92,11256,ＳＢＩ証券,SBI SECURITIES,22,11256.0,ＳＢＩ証券,SBI SECURITIES,22.0,145093618,CAL_NK225_200911_23625,2020-09-08
95,11256,ＳＢＩ証券,SBI SECURITIES,146,11256.0,ＳＢＩ証券,SBI SECURITIES,146.0,145093518,CAL_NK225_200911_23500,2020-09-08
98,11256,ＳＢＩ証券,SBI SECURITIES,11,11256.0,ＳＢＩ証券,SBI SECURITIES,11.0,145093318,CAL_NK225_200911_23375,2020-09-08
101,11256,ＳＢＩ証券,SBI SECURITIES,27,11256.0,ＳＢＩ証券,SBI SECURITIES,27.0,145093218,CAL_NK225_200911_23250,2020-09-08
104,11256,ＳＢＩ証券,SBI SECURITIES,7,11256.0,ＳＢＩ証券,SBI SECURITIES,7.0,145093118,CAL_NK225_200911_23125,2020-09-08
107,11256,ＳＢＩ証券,SBI SECURITIES,9,11256.0,ＳＢＩ証券,SBI SECURITIES,9.0,145093018,CAL_NK225_200911_23000,2020-09-08
