,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
31,12560,松井証券,MATSUI SECURITIES,355,11560,ゴールドマンサックス,Goldman Sachs Japan,343,165120018,FUT_NK225_2012,2020-09-24
32,11060,ａｕカブコム証券,au Kabucom Securitie,194,11060,ａｕカブコム証券,au Kabucom Securitie,214,165120018,FUT_NK225_2012,2020-09-24
33,12336,日産証券,Nissan Securities,188,11635,クレディ・スイス証券,Credit Suisse Japan,129,165120018,FUT_NK225_2012,2020-09-24
34,12330,マネックス証券,Monex,166,12330,マネックス証券,Monex,125,165120018,FUT_NK225_2012,2020-09-24
35,12400,野村證券,Nomura Securities,157,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,117,165120018,FUT_NK225_2012,2020-09-24
36,11635,クレディ・スイス証券,Credit Suisse Japan,140,11714,ＪＰモルガン証券,JPMorgan Japan,116,165120018,FUT_NK225_2012,2020-09-24
37,11727,ＧＭＯクリック証券,GMO CLICK Securities,132,11727,ＧＭＯクリック証券,GMO CLICK Securities,108,165120018,FUT_NK225_2012,2020-09-24
38,11560,ゴールドマンサックス,Goldman Sachs Japan,84,11696,みずほ証券,Mizuho Securities,101,165120018,FUT_NK225_2012,2020-09-24
39,11792,シティグループ証券,Citigroup Japan,73,12400,野村證券,Nomura Securities,86,165120018,FUT_NK225_2012,2020-09-24
40,12410,バークレイズ証券,Barclays Japan,70,12795,インタラクティブ証券,Interactive Brokers,70,165120018,FUT_NK225_2012,2020-09-24
41,11784,ライブスター証券,livestar Securities,34,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,56,165120018,FUT_NK225_2012,2020-09-24
42,12795,インタラクティブ証券,Interactive Brokers,25,11784,ライブスター証券,livestar Securities,40,165120018,FUT_NK225_2012,2020-09-24
43,11272,岡三証券,OKASAN SECURITIES,23,11272,岡三証券,OKASAN SECURITIES,29,165120018,FUT_NK225_2012,2020-09-24
46,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,32,11788,ソシエテ・ジェネラル,Societe Generale,26,166030018,FUT_NK225_2103,2020-09-24
47,11788,ソシエテ・ジェネラル,Societe Generale,30,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,25,166030018,FUT_NK225_2103,2020-09-24
48,11256,ＳＢＩ証券,SBI SECURITIES,10,11256,ＳＢＩ証券,SBI SECURITIES,10,166030018,FUT_NK225_2103,2020-09-24
49,12336,日産証券,Nissan Securities,5,12336,日産証券,Nissan Securities,9,166030018,FUT_NK225_2103,2020-09-24
50,12560,松井証券,MATSUI SECURITIES,2,11060,ａｕカブコム証券,au Kabucom Securitie,7,166030018,FUT_NK225_2103,2020-09-24
51,11060,ａｕカブコム証券,au Kabucom Securitie,2,12560,松井証券,MATSUI SECURITIES,3,166030018,FUT_NK225_2103,2020-09-24
52,11272,岡三証券,OKASAN SECURITIES,1,12057,楽天証券,Rakuten Securities,1,166030018,FUT_NK225_2103,2020-09-24
53,-,-,-,-,11272,岡三証券,OKASAN SECURITIES,1,166030018,FUT_NK225_2103,2020-09-24
56,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,10248,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,9563,165100019,FUT_NK225M_2010,2020-09-24
57,11788,ソシエテ・ジェネラル,Societe Generale,3114,11788,ソシエテ・ジェネラル,Societe Generale,3501,165100019,FUT_NK225M_2010,2020-09-24
58,11256,ＳＢＩ証券,SBI SECURITIES,2933,12057,楽天証券,Rakuten Securities,2646,165100019,FUT_NK225M_2010,2020-09-24
59,12057,楽天証券,Rakuten Securities,2254,11256,ＳＢＩ証券,SBI SECURITIES,2579,165100019,FUT_NK225M_2010,2020-09-24
60,12330,マネックス証券,Monex,361,12330,マネックス証券,Monex,419,165100019,FUT_NK225M_2010,2020-09-24
61,11060,ａｕカブコム証券,au Kabucom Securitie,327,11060,ａｕカブコム証券,au Kabucom Securitie,402,165100019,FUT_NK225M_2010,2020-09-24
62,12560,松井証券,MATSUI SECURITIES,150,11784,ライブスター証券,livestar Securities,248,165100019,FUT_NK225M_2010,2020-09-24
63,11784,ライブスター証券,livestar Securities,121,12560,松井証券,MATSUI SECURITIES,195,165100019,FUT_NK225M_2010,2020-09-24
64,11727,ＧＭＯクリック証券,GMO CLICK Securities,60,11727,ＧＭＯクリック証券,GMO CLICK Securities,45,165100019,FUT_NK225M_2010,2020-09-24
65,12336,日産証券,Nissan Securities,40,11714,ＪＰモルガン証券,JPMorgan Japan,30,165100019,FUT_NK225M_2010,2020-09-24
66,11272,岡三証券,OKASAN SECURITIES,35,12000,大和証券,Daiwa Securities,29,165100019,FUT_NK225M_2010,2020-09-24
67,12792,メリルリンチ日本証券,Merrill Lynch Japan,22,12336,日産証券,Nissan Securities,19,165100019,FUT_NK225M_2010,2020-09-24
68,12000,大和証券,Daiwa Securities,21,11272,岡三証券,OKASAN SECURITIES,16,165100019,FUT_NK225M_2010,2020-09-24
69,11512,光世証券,The Kosei Securities,10,11512,光世証券,The Kosei Securities,10,165100019,FUT_NK225M_2010,2020-09-24
70,12795,インタラクティブ証券,Interactive Brokers,6,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,165100019,FUT_NK225M_2010,2020-09-24
71,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),3,12792,メリルリンチ日本証券,Merrill Lynch Japan,1,165100019,FUT_NK225M_2010,2020-09-24
72,11544,岩井コスモ証券,IwaiCosmo Securities,1,12795,インタラクティブ証券,Interactive Brokers,1,165100019,FUT_NK225M_2010,2020-09-24
75,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,281,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,277,165110019,FUT_NK225M_2011,2020-09-24
76,12057,楽天証券,Rakuten Securities,110,12057,楽天証券,Rakuten Securities,93,165110019,FUT_NK225M_2011,2020-09-24
77,11788,ソシエテ・ジェネラル,Societe Generale,78,11788,ソシエテ・ジェネラル,Societe Generale,55,165110019,FUT_NK225M_2011,2020-09-24
78,12330,マネックス証券,Monex,29,11060,ａｕカブコム証券,au Kabucom Securitie,41,165110019,FUT_NK225M_2011,2020-09-24
79,11060,ａｕカブコム証券,au Kabucom Securitie,26,12330,マネックス証券,Monex,39,165110019,FUT_NK225M_2011,2020-09-24
80,11256,ＳＢＩ証券,SBI SECURITIES,22,11256,ＳＢＩ証券,SBI SECURITIES,27,165110019,FUT_NK225M_2011,2020-09-24
81,11784,ライブスター証券,livestar Securities,11,12795,インタラクティブ証券,Interactive Brokers,20,165110019,FUT_NK225M_2011,2020-09-24
82,11727,ＧＭＯクリック証券,GMO CLICK Securities,7,11272,岡三証券,OKASAN SECURITIES,12,165110019,FUT_NK225M_2011,2020-09-24
83,12000,大和証券,Daiwa Securities,5,12560,松井証券,MATSUI SECURITIES,8,165110019,FUT_NK225M_2011,2020-09-24
84,12560,松井証券,MATSUI SECURITIES,5,11727,ＧＭＯクリック証券,GMO CLICK Securities,6,165110019,FUT_NK225M_2011,2020-09-24
85,11272,岡三証券,OKASAN SECURITIES,4,12000,大和証券,Daiwa Securities,3,165110019,FUT_NK225M_2011,2020-09-24
86,12336,日産証券,Nissan Securities,3,11784,ライブスター証券,livestar Securities,1,165110019,FUT_NK225M_2011,2020-09-24
87,12795,インタラクティブ証券,Interactive Brokers,1,-,-,-,-,165110019,FUT_NK225M_2011,2020-09-24
90,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,170366,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,165364,165120019,FUT_NK225M_2012,2020-09-24
91,11788,ソシエテ・ジェネラル,Societe Generale,88153,11788,ソシエテ・ジェネラル,Societe Generale,87862,165120019,FUT_NK225M_2012,2020-09-24
92,11256,ＳＢＩ証券,SBI SECURITIES,16407,11256,ＳＢＩ証券,SBI SECURITIES,19282,165120019,FUT_NK225M_2012,2020-09-24
93,12560,松井証券,MATSUI SECURITIES,13371,12560,松井証券,MATSUI SECURITIES,14194,165120019,FUT_NK225M_2012,2020-09-24
94,12057,楽天証券,Rakuten Securities,10222,12057,楽天証券,Rakuten Securities,11661,165120019,FUT_NK225M_2012,2020-09-24
95,11060,ａｕカブコム証券,au Kabucom Securitie,5401,12792,メリルリンチ日本証券,Merrill Lynch Japan,8936,165120019,FUT_NK225M_2012,2020-09-24
96,12792,メリルリンチ日本証券,Merrill Lynch Japan,5305,11060,ａｕカブコム証券,au Kabucom Securitie,6028,165120019,FUT_NK225M_2012,2020-09-24
97,12336,日産証券,Nissan Securities,4229,12336,日産証券,Nissan Securities,4234,165120019,FUT_NK225M_2012,2020-09-24
98,11635,クレディ・スイス証券,Credit Suisse Japan,3586,11272,岡三証券,OKASAN SECURITIES,2930,165120019,FUT_NK225M_2012,2020-09-24
99,11272,岡三証券,OKASAN SECURITIES,3013,12330,マネックス証券,Monex,2217,165120019,FUT_NK225M_2012,2020-09-24
100,12000,大和証券,Daiwa Securities,2909,11560,ゴールドマンサックス,Goldman Sachs Japan,2027,165120019,FUT_NK225M_2012,2020-09-24
101,12330,マネックス証券,Monex,2177,11635,クレディ・スイス証券,Credit Suisse Japan,1586,165120019,FUT_NK225M_2012,2020-09-24
102,11727,ＧＭＯクリック証券,GMO CLICK Securities,1183,11727,ＧＭＯクリック証券,GMO CLICK Securities,1410,165120019,FUT_NK225M_2012,2020-09-24
103,11784,ライブスター証券,livestar Securities,1072,11784,ライブスター証券,livestar Securities,1052,165120019,FUT_NK225M_2012,2020-09-24
104,11714,ＪＰモルガン証券,JPMorgan Japan,1051,12000,大和証券,Daiwa Securities,516,165120019,FUT_NK225M_2012,2020-09-24
105,12795,インタラクティブ証券,Interactive Brokers,969,12400,野村證券,Nomura Securities,246,165120019,FUT_NK225M_2012,2020-09-24
106,12410,バークレイズ証券,Barclays Japan,476,12800,モルガンスタンレー,Morgan Stanley MUFG,237,165120019,FUT_NK225M_2012,2020-09-24
107,12888,山和証券,YAMAWA SECURITIES,295,12888,山和証券,YAMAWA SECURITIES,209,165120019,FUT_NK225M_2012,2020-09-24
108,11560,ゴールドマンサックス,Goldman Sachs Japan,173,11696,みずほ証券,Mizuho Securities,150,165120019,FUT_NK225M_2012,2020-09-24
109,12288,フィリップ証券,Phillip Securities,127,11056,安藤証券,ANDO SECURITIES,126,165120019,FUT_NK225M_2012,2020-09-24
112,11788,ソシエテ・ジェネラル,Societe Generale,87,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,71,135102118,PUT_NK225_201009_22125,2020-09-24
113,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,16,11788,ソシエテ・ジェネラル,Societe Generale,34,135102118,PUT_NK225_201009_22125,2020-09-24
114,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),13,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),19,135102118,PUT_NK225_201009_22125,2020-09-24
115,11635,クレディ・スイス証券,Credit Suisse Japan,11,12560,松井証券,MATSUI SECURITIES,18,135102118,PUT_NK225_201009_22125,2020-09-24
116,11256,ＳＢＩ証券,SBI SECURITIES,10,11256,ＳＢＩ証券,SBI SECURITIES,7,135102118,PUT_NK225_201009_22125,2020-09-24
117,12057,楽天証券,Rakuten Securities,6,12057,楽天証券,Rakuten Securities,2,135102118,PUT_NK225_201009_22125,2020-09-24
118,11060,ａｕカブコム証券,au Kabucom Securitie,5,11544,岩井コスモ証券,IwaiCosmo Securities,1,135102118,PUT_NK225_201009_22125,2020-09-24
119,12560,松井証券,MATSUI SECURITIES,3,-,-,-,-,135102118,PUT_NK225_201009_22125,2020-09-24
120,11544,岩井コスモ証券,IwaiCosmo Securities,1,-,-,-,-,135102118,PUT_NK225_201009_22125,2020-09-24
123,11635,クレディ・スイス証券,Credit Suisse Japan,82,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,158,135102218,PUT_NK225_201009_22250,2020-09-24
124,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,70,11788,ソシエテ・ジェネラル,Societe Generale,47,135102218,PUT_NK225_201009_22250,2020-09-24
125,11788,ソシエテ・ジェネラル,Societe Generale,45,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),19,135102218,PUT_NK225_201009_22250,2020-09-24
126,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),21,11256,ＳＢＩ証券,SBI SECURITIES,14,135102218,PUT_NK225_201009_22250,2020-09-24
127,11256,ＳＢＩ証券,SBI SECURITIES,19,12560,松井証券,MATSUI SECURITIES,11,135102218,PUT_NK225_201009_22250,2020-09-24
128,12560,松井証券,MATSUI SECURITIES,15,11060,ａｕカブコム証券,au Kabucom Securitie,10,135102218,PUT_NK225_201009_22250,2020-09-24
129,12057,楽天証券,Rakuten Securities,14,11272,岡三証券,OKASAN SECURITIES,8,135102218,PUT_NK225_201009_22250,2020-09-24
130,11060,ａｕカブコム証券,au Kabucom Securitie,10,12057,楽天証券,Rakuten Securities,8,135102218,PUT_NK225_201009_22250,2020-09-24
131,12000,大和証券,Daiwa Securities,3,12000,大和証券,Daiwa Securities,6,135102218,PUT_NK225_201009_22250,2020-09-24
132,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,11544,岩井コスモ証券,IwaiCosmo Securities,1,135102218,PUT_NK225_201009_22250,2020-09-24
133,12336,日産証券,Nissan Securities,1,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,135102218,PUT_NK225_201009_22250,2020-09-24
134,12330,マネックス証券,Monex,1,12330,マネックス証券,Monex,1,135102218,PUT_NK225_201009_22250,2020-09-24
135,11784,ライブスター証券,livestar Securities,1,12336,日産証券,Nissan Securities,1,135102218,PUT_NK225_201009_22250,2020-09-24
136,11544,岩井コスモ証券,IwaiCosmo Securities,1,-,-,-,-,135102218,PUT_NK225_201009_22250,2020-09-24
137,11272,岡三証券,OKASAN SECURITIES,1,-,-,-,-,135102218,PUT_NK225_201009_22250,2020-09-24
140,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,24,135102318,PUT_NK225_201009_22375,2020-09-24
141,11788,ソシエテ・ジェネラル,Societe Generale,8,11788,ソシエテ・ジェネラル,Societe Generale,5,135102318,PUT_NK225_201009_22375,2020-09-24
142,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,11060,ａｕカブコム証券,au Kabucom Securitie,4,135102318,PUT_NK225_201009_22375,2020-09-24
143,12057,楽天証券,Rakuten Securities,6,11256,ＳＢＩ証券,SBI SECURITIES,4,135102318,PUT_NK225_201009_22375,2020-09-24
144,11060,ａｕカブコム証券,au Kabucom Securitie,6,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),3,135102318,PUT_NK225_201009_22375,2020-09-24
145,11256,ＳＢＩ証券,SBI SECURITIES,4,12330,マネックス証券,Monex,2,135102318,PUT_NK225_201009_22375,2020-09-24
146,11784,ライブスター証券,livestar Securities,2,11272,岡三証券,OKASAN SECURITIES,2,135102318,PUT_NK225_201009_22375,2020-09-24
147,12560,松井証券,MATSUI SECURITIES,1,12057,楽天証券,Rakuten Securities,2,135102318,PUT_NK225_201009_22375,2020-09-24
148,12000,大和証券,Daiwa Securities,1,11784,ライブスター証券,livestar Securities,2,135102318,PUT_NK225_201009_22375,2020-09-24
149,12330,マネックス証券,Monex,1,12000,大和証券,Daiwa Securities,1,135102318,PUT_NK225_201009_22375,2020-09-24
150,11635,クレディ・スイス証券,Credit Suisse Japan,1,-,-,-,-,135102318,PUT_NK225_201009_22375,2020-09-24
153,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,71,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,132,135102518,PUT_NK225_201009_22500,2020-09-24
154,11788,ソシエテ・ジェネラル,Societe Generale,70,12560,松井証券,MATSUI SECURITIES,55,135102518,PUT_NK225_201009_22500,2020-09-24
155,11256,ＳＢＩ証券,SBI SECURITIES,69,11788,ソシエテ・ジェネラル,Societe Generale,27,135102518,PUT_NK225_201009_22500,2020-09-24
156,12057,楽天証券,Rakuten Securities,55,12795,インタラクティブ証券,Interactive Brokers,27,135102518,PUT_NK225_201009_22500,2020-09-24
157,12336,日産証券,Nissan Securities,25,12057,楽天証券,Rakuten Securities,26,135102518,PUT_NK225_201009_22500,2020-09-24
158,12560,松井証券,MATSUI SECURITIES,10,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),23,135102518,PUT_NK225_201009_22500,2020-09-24
159,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),10,11256,ＳＢＩ証券,SBI SECURITIES,16,135102518,PUT_NK225_201009_22500,2020-09-24
160,11635,クレディ・スイス証券,Credit Suisse Japan,8,11060,ａｕカブコム証券,au Kabucom Securitie,9,135102518,PUT_NK225_201009_22500,2020-09-24
161,12330,マネックス証券,Monex,3,12330,マネックス証券,Monex,4,135102518,PUT_NK225_201009_22500,2020-09-24
162,11784,ライブスター証券,livestar Securities,2,11784,ライブスター証券,livestar Securities,2,135102518,PUT_NK225_201009_22500,2020-09-24
163,11060,ａｕカブコム証券,au Kabucom Securitie,1,11272,岡三証券,OKASAN SECURITIES,2,135102518,PUT_NK225_201009_22500,2020-09-24
164,11544,岩井コスモ証券,IwaiCosmo Securities,1,11727,ＧＭＯクリック証券,GMO CLICK Securities,2,135102518,PUT_NK225_201009_22500,2020-09-24
165,12000,大和証券,Daiwa Securities,1,12000,大和証券,Daiwa Securities,2,135102518,PUT_NK225_201009_22500,2020-09-24
166,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,-,-,-,-,135102518,PUT_NK225_201009_22500,2020-09-24
169,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,72,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,50,135102618,PUT_NK225_201009_22625,2020-09-24
170,11788,ソシエテ・ジェネラル,Societe Generale,17,11788,ソシエテ・ジェネラル,Societe Generale,17,135102618,PUT_NK225_201009_22625,2020-09-24
171,12560,松井証券,MATSUI SECURITIES,5,11635,クレディ・スイス証券,Credit Suisse Japan,14,135102618,PUT_NK225_201009_22625,2020-09-24
172,11256,ＳＢＩ証券,SBI SECURITIES,5,12400,野村證券,Nomura Securities,10,135102618,PUT_NK225_201009_22625,2020-09-24
173,12330,マネックス証券,Monex,3,12560,松井証券,MATSUI SECURITIES,6,135102618,PUT_NK225_201009_22625,2020-09-24
174,11272,岡三証券,OKASAN SECURITIES,1,12330,マネックス証券,Monex,5,135102618,PUT_NK225_201009_22625,2020-09-24
175,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),1,11060,ａｕカブコム証券,au Kabucom Securitie,3,135102618,PUT_NK225_201009_22625,2020-09-24
176,11060,ａｕカブコム証券,au Kabucom Securitie,1,11256,ＳＢＩ証券,SBI SECURITIES,1,135102618,PUT_NK225_201009_22625,2020-09-24
177,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,-,-,-,-,135102618,PUT_NK225_201009_22625,2020-09-24
180,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,63,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,53,135102718,PUT_NK225_201009_22750,2020-09-24
181,11788,ソシエテ・ジェネラル,Societe Generale,28,11635,クレディ・スイス証券,Credit Suisse Japan,41,135102718,PUT_NK225_201009_22750,2020-09-24
182,12057,楽天証券,Rakuten Securities,17,11788,ソシエテ・ジェネラル,Societe Generale,20,135102718,PUT_NK225_201009_22750,2020-09-24
183,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),14,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,135102718,PUT_NK225_201009_22750,2020-09-24
184,11256,ＳＢＩ証券,SBI SECURITIES,5,12560,松井証券,MATSUI SECURITIES,6,135102718,PUT_NK225_201009_22750,2020-09-24
185,11060,ａｕカブコム証券,au Kabucom Securitie,5,11272,岡三証券,OKASAN SECURITIES,4,135102718,PUT_NK225_201009_22750,2020-09-24
186,12560,松井証券,MATSUI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,135102718,PUT_NK225_201009_22750,2020-09-24
187,11272,岡三証券,OKASAN SECURITIES,3,11060,ａｕカブコム証券,au Kabucom Securitie,3,135102718,PUT_NK225_201009_22750,2020-09-24
188,12336,日産証券,Nissan Securities,1,12057,楽天証券,Rakuten Securities,2,135102718,PUT_NK225_201009_22750,2020-09-24
191,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,35,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,43,135102818,PUT_NK225_201009_22875,2020-09-24
192,11788,ソシエテ・ジェネラル,Societe Generale,16,12057,楽天証券,Rakuten Securities,8,135102818,PUT_NK225_201009_22875,2020-09-24
193,11635,クレディ・スイス証券,Credit Suisse Japan,10,11788,ソシエテ・ジェネラル,Societe Generale,8,135102818,PUT_NK225_201009_22875,2020-09-24
194,11256,ＳＢＩ証券,SBI SECURITIES,6,11635,クレディ・スイス証券,Credit Suisse Japan,7,135102818,PUT_NK225_201009_22875,2020-09-24
195,12057,楽天証券,Rakuten Securities,6,11256,ＳＢＩ証券,SBI SECURITIES,5,135102818,PUT_NK225_201009_22875,2020-09-24
196,12560,松井証券,MATSUI SECURITIES,2,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,135102818,PUT_NK225_201009_22875,2020-09-24
197,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,12560,松井証券,MATSUI SECURITIES,3,135102818,PUT_NK225_201009_22875,2020-09-24
198,11060,ａｕカブコム証券,au Kabucom Securitie,1,-,-,-,-,135102818,PUT_NK225_201009_22875,2020-09-24
201,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,179,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,61,135103018,PUT_NK225_201009_23000,2020-09-24
202,11256,ＳＢＩ証券,SBI SECURITIES,27,11256,ＳＢＩ証券,SBI SECURITIES,57,135103018,PUT_NK225_201009_23000,2020-09-24
203,11060,ａｕカブコム証券,au Kabucom Securitie,11,11714,ＪＰモルガン証券,JPMorgan Japan,50,135103018,PUT_NK225_201009_23000,2020-09-24
204,11788,ソシエテ・ジェネラル,Societe Generale,9,11635,クレディ・スイス証券,Credit Suisse Japan,38,135103018,PUT_NK225_201009_23000,2020-09-24
205,12057,楽天証券,Rakuten Securities,9,11788,ソシエテ・ジェネラル,Societe Generale,12,135103018,PUT_NK225_201009_23000,2020-09-24
206,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,12057,楽天証券,Rakuten Securities,11,135103018,PUT_NK225_201009_23000,2020-09-24
207,12330,マネックス証券,Monex,6,11060,ａｕカブコム証券,au Kabucom Securitie,10,135103018,PUT_NK225_201009_23000,2020-09-24
208,11635,クレディ・スイス証券,Credit Suisse Japan,4,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,135103018,PUT_NK225_201009_23000,2020-09-24
209,11272,岡三証券,OKASAN SECURITIES,4,12330,マネックス証券,Monex,6,135103018,PUT_NK225_201009_23000,2020-09-24
210,12560,松井証券,MATSUI SECURITIES,3,11272,岡三証券,OKASAN SECURITIES,4,135103018,PUT_NK225_201009_23000,2020-09-24
211,11784,ライブスター証券,livestar Securities,1,12560,松井証券,MATSUI SECURITIES,3,135103018,PUT_NK225_201009_23000,2020-09-24
212,-,-,-,-,12000,大和証券,Daiwa Securities,1,135103018,PUT_NK225_201009_23000,2020-09-24
215,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,11635,クレディ・スイス証券,Credit Suisse Japan,73,135103118,PUT_NK225_201009_23125,2020-09-24
